,Unnamed: 0,tweets,sentiment
2381,2380,"Sorry guys, no new video this week! :(",Negative
2382,2381,"@mr_omnibus @IGetSpellbound aw that's a shame, we thought you were! We'll miss you :(",Negative
2383,2382,"@palmirabieber FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative
2384,2383,what happen to the kaussies? :(,Negative
2385,2384,I was looking forward to this Pixels movie and it turned out to be a bummer :(,Negative
2386,2385,"its okay bae~ its okay :( 
i wanna hug her already. #FightingMCIrene http://t.co/BGV6mxYfGt",Negative
2387,2386,MICHAEL'S EXERCISING AND YEAH IT'S GREAT AND ALL BUT I DON'T WANT HIM TO LOSE THE TUMMY :(((,Negative
2388,2387,@aryanswift6 done please pick me :(,Negative
2389,2388,finding old pictures with my long hair makes me so sad :(,Negative
2390,2389,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored :( please let today be the day you finally follow me������♥♥♥♥,Negative
2391,2390,@dtoxdliving it's wet and miserable here :((💦☔️  missing my morning yoga &amp; drink in the sunshine! 🌞💃🏽🍹 love to you all. xx,Negative
2392,2391,@chuchuxiu thats so mean!!&gt;:( i dont like him how rude! also aww bc they had to keep u away from the snake:/ damn they shouldve moved him,Negative
2393,2392,Fucking shit stalking her account :(,Negative
2394,2393,"""zayn is coming back on july 26""
srsly guys? how many times did you say that?? :-((",Negative
2395,2394,Georgia and Saffron are amazing and queens and I am just a poor peasant  :( wish i could be more like them...,Negative
2396,2395,I got no sleep :(,Negative
2397,2396,@valentinalmao @mgchalsey ahh im sorry i didnt reply back :( i miss you too!! also i wouldve tweeted u on that acc but ive been having,Negative
2398,2397,"NFINITE New Update - Hoya 
~#Admin_Myung 
SLP :( http://t.co/67Qf4l0zF2",Negative
2399,2398,"The saddest thing is when you are feeling real down,you look around and realize that there is no shoulder for you….! :(",Negative
2400,2399,"laomma design; Kebaya &amp; Wedding Dress. Bandung - Indonesia
LINE: laomma, 
7DF89150
WHATSAPP : (+62) 089624641747
Instagram : Laomma_Couture",Negative
2401,2400,"@_BeatrizHoran_ No, I can't :(",Negative
2402,2401,I feel so drained like omg like so tired physically and mentally how haizzz and my eyes still hurt urghhh sat sun cant even stay at home :(,Negative
2403,2402,"I'm really trying hard to level up my working-on-a-tight-schedule art for comics, &amp; I know sometimes the art looks off, but :( ganbarimasu",Negative
2404,2403,:( now im feeling lonely wth https://t.co/6NrxEGjSv3,Negative
2405,2404,@ElHenderz @EllaHenderson livid - it's still not working :(,Negative
2406,2405,oh that actually made me sad lol :(((,Negative
2407,2406,wanna sleep :(,Negative
2408,2407,@jethrocarr double whammy :(,Negative
2409,2408,How unlucky would it be if I was dying and passed away just before ed came on stage #:-(,Negative
2410,2409,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored :( please let today be the day you finally follow me������♥♥♥,Negative
2411,2410,Quuuuuuee friooooo :(,Negative
2412,2411,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored :( please let today be the day you finally follow me������♥♥,Negative
2413,2412,so... it's raining again... so much for running... :(,Negative
2414,2413,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored :( please let today be the day you finally follow me������♥,Negative
2415,2414,@nicefurby my dad said no sorry :(,Negative
2416,2415,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored :( please let today be the day you finally follow me������ ♥,Negative
2417,2416,@keelzy81 fat lady parts :(,Negative
2418,2417,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored :( please let today be the day you finally follow me������,Negative
2419,2418,@BTS_twt please take me there :((,Negative
2420,2419,wtf stereo kicks :(,Negative
2421,2420,@marmice08 :((((((((((( but hopefully chwang will still drag him out to eat later sobs,Negative
2422,2421,Add my KIK - lorm823 #kik #kikmeguys #blonde #rp #kikmenow #indiemusic #selfshot :( http://t.co/W07JltA7Fy,Negative
2423,2422,@natalielms95 @jxhun @SharonMelaniex  why is this so accurate :-((((,Negative
2424,2423,I cant stream :(,Negative
2425,2424,Feeling unhappy today :-(,Negative
2426,2425,Omg no Amber :((,Negative
2427,2426,Looking for fun? SNAPCHAT - jennyjean22 #snapchat #hornykik #ebony #trade #models #elfindelmundo #webcamsex :( http://t.co/s0wlxvFdeV,Negative
2428,2427,@Alex12Rios hey that was mean :(,Negative
2429,2428,I told myself I can survive living alone for the rest of my life but I can't even be left alone for a day :(,Negative
2430,2429,@_NathanSinclair well rude :(,Negative
2431,2430,I wanna buy the #calibraskaEP :(,Negative
2432,2431,@taekooknet No I didn't :( Hahaha I wish T.T You?,Negative
2433,2432,"@Craig_J_Hastie @MassDeception1 lolzz, unfortunately dats how it is :(",Negative
2434,2433,@chris_slight78 :( feels,Negative
2435,2434,I keep having the worse dreams with Corey in them :-(,Negative
2436,2435,@DeeJ_BNG I appreciate the weekly update but more weapons than ever before are on the way? we have nowhere to put the one we already own :(,Negative
2437,2436,@EdeLabayog yup thank you! Huhu mahirap? :(,Negative
2438,2437,T H E D R E A M is dead :((( Guess it's time to get to sleep. Hope it works later today and I can get some games with Nash,Negative
2439,2438,My body system don't want to accept those foods :(,Negative
2440,2439,@feleciaag20 oh gosh i love it so much ;__; they have those fried noodles?? Love💜💜💜 but they stopped selling them here :(,Negative
2441,2440,London is veeeeerry wet today - this is more like summer as I know it! :(,Negative
2442,2441,@sunggyu_ph saw it being rted orig tweet by @/starholicxx :((,Negative
2443,2442,"justinbieber can u pls follow me on &gt;daianerufato&lt; i've been trying for too long :( ilysm baby! xx (July 24, 2015 at 07:17AM)",Negative
2444,2443,"@HoneyMustardHoe :( I was kidding, get out your feelings",Negative
2445,2444,SONG FROM@THE FIFTH ALBUM I AM SO NOTR READY HWY IS NIALL SO CUTE :(: http://t.co/THMLVQlDAw,Negative
2446,2445,"@mohsinmalvi19 @wishrajpoot @DrAzharAliKhan Nothing except lie, fraud, double cross, diplomacy, survival of fittest, zero tolerant..... :(",Negative
2447,2446,@Rinerh -hugs- I really wish I could love :( I miss you.,Negative
2448,2447,@aileenlykacholo miss you. :(,Negative
2449,2448,@burgeeem always remember to take a shit bb gurl. :-(,Negative
2450,2449,@carouseldiary We're sorry to hear this :( How is it now? Try the following steps: http://t.co/E9MkbTy6ke &amp; let us know how you get on.,Negative
2451,2450,"@moby307 So true, yet many know this and choose to not heed the notion xx :(",Negative
2452,2451,Unfortunately today's performances at Pier Approach will not be going ahead due to the weather. :( http://t.co/PidhDm1ga3,Negative
2453,2452,crying to get rattle robe :(,Negative
2454,2453,@shaanb24 Just looked at your previous tweets and seen that this message was due to a hack :( Hope you got it sorted!,Negative
2455,2454,@swgzl do you not like ballads :-( i think it emphasis their vocals a lot so im happy they chose to promote one,Negative
2456,2455,@bmthofficial They are all sold out :((((,Negative
2457,2456,"@nat_broco erm, what's that like then :(",Negative
2458,2457,can't announce cool show today so wait until monday thanks :(,Negative
2459,2458,@Abby_Lee_Miller hey Abby.can you help me persuade my mum to come with me to see in London please?:(,Negative
2460,2459,Lmao just realized I tweeted the wrong lyrics :(,Negative
2461,2460,@amellywood but but but but but emily's birthday :(,Negative
2462,2461,@httpbethx i packed all my socks for camping so i had to wear odd socks :(,Negative
2463,2462,.@GoonrGrrl @TheDemocrats I can't see how she can possibly be elected - FAR too much baggage. But people see what they want to see :(,Negative
2464,2463,So cold :(,Negative
2465,2464,"＠maverickgamer_　July 24, 2015 at 07:17PM 　:(",Negative
2466,2465,"@DADDYNAMJ00N @bbydesu No~ I mean, that @bbydesu hmm, omg Im so slow :(",Negative
2467,2466,@karinatuano shiiiit. Kamiss beh 😭😭 Thank you bby. :* I miss you :( love you mwa.,Negative
2468,2467,My mommy left :(,Negative
2469,2468,@abigailjacinthe hi ate :( i know she loves you so much but maybe she's having a hard time right now.,Negative
2470,2469,Very sad to return from holiday to find @MissCatJames not on my radio in the morning and @TomNewittDJ not doing BC drive :( @wearefreeradio,Negative
2471,2470,@tooshiin but dat was fun while it lasted :(,Negative
2472,2471,Why do people scream so much before/during fighting? .. You're only hurting your throat stop it :(,Negative
2473,2472,@xfiIes :() IS there A CAT CAFE IN MELBOURNE,Negative
2474,2473,Movie marathon anyonneeee :(((( loner af,Negative
2475,2474,So fricken cold :(,Negative
2476,2475,@AntPHall that's annoying! That's the one I'm using and it's really good :(,Negative
2477,2476,@AudreyPelan @CLGDoublelift meh rito pls do something :(,Negative
2478,2477,Friendzone :(,Negative
2479,2478,Although it's 3 am here when their panels start...I'm gonna miss everything...:-(,Negative
2480,2479,@KollyBuzz repeat audience ?? :(,Negative
2481,2480,@messiluonel @dragbackfake I only got one month in June :(,Negative
2482,2481,Take me back :( @ Hsm Canarios Park Hotel https://t.co/lvNoJfG20f,Negative
2483,2482,im sorry im getting all personal and stuff but its really bothering me and i cant stop crying about it but i dont have anyone to talk to :(,Negative
2484,2483,I wonder when I'm gonna see all ukiss members as one again :(,Negative
2485,2484,"@Napolitano29 i wish i was there too! :(
but we have to have faith that we'll meet Sam and Kurt one day! one day...",Negative
2486,2485,@bahadirylmz @59saniye my friends fatma'm :(,Negative
2487,2486,@austinh_44 damn Alex has more swag than me :((,Negative
2488,2487,@caylahhhh lmfao seriously??? I can't remember if I did honestly..more likely tho :((,Negative
2489,2488,Missing you :(,Negative
2490,2489,"@Real_Liam_Payne please follow me :( i have been waiting for your follow back :(

please follow me back or retweet or reply this :(",Negative
2491,2490,:( update: http://t.co/HPhnCQuvy3 via @YouTube,Negative
2492,2491,"@Welshwonderland @sarahlohse @newdayevent @newdayServers Oh no, I forgot I'd be missing your cakes - and those FLAPJACKS! :-( #countthecost",Negative
2493,2492,I want IHOP :(,Negative
2494,2493,@angelhairhes i dont have snapchat :(,Negative
2495,2494,"@MaverickLowe @CTC_Cyclists Yep but oh so common of infra, still being rolled out now, in this Country :-(",Negative
2496,2495,@comedyorjoke so true :(,Negative
2497,2496,@bttrcpxljp done can u please give them to @tenderkjss ? i know im late sorry :(,Negative
2498,2497,@mrowklis :(((( thank u bby. i love u too.,Negative
2499,2498,Can I just call into work :(,Negative
2500,2499,last day :-(,Negative
2501,2500,I want to sleep :(,Negative
2502,2501,2nd thoughts on college :((,Negative
2503,2502,where do u guys stream? my stream is so lq im - :(,Negative
2504,2503,"you, with your words like knives :((",Negative
2505,2504,Can't sleep cause I've had the worst anxiety all day :( ugh can I just stay home tomorrow? 😞 #sotired #mybrainneedstoshutoff,Negative
2506,2505,Was so exited to get a maccies breakfast but no I was 10 minutes late and had to get a burger and cheese bites :(,Negative
2507,2506,"@nuriaagonzalez it was amazing!! Such a short trip though :( I wanna go again, but for more days!! How's Spain? X",Negative
2508,2507,@Ironlings_  Sorry Mr 25 :(,Negative
2509,2508,@WayneDavid81 so pleased it went well Wayne! Shame I couldn't be there :( x,Negative
2510,2509,"wtf,i make new giveaway acc again...and now can't to tweet anything again!! :(",Negative
2511,2510,I wanna talk to people but I'm scared they will find me annoying and tend to ignore me or not interested to talk to me :-((,Negative
2512,2511,@Wendypup2 I could get a black 510 and a blue silicon cover for it .. but its just not the same :(,Negative
2513,2512,"No one thank that they have me bc of 1D! :(  
I H A T E M E. Kbye",Negative
2514,2513,@CHONIM91 btw ini sore say :(,Negative
2515,2514,I hate how they didn't have their first win yet :((,Negative
2516,2515,@c_tuilagi Anytime Lil Nigga!! (: (:,Negative
2517,2516,@elmyra I tried to support but only UK citizens can sign :(,Negative
2518,2517,@gotshinee so low compared to their ranking on mcountdown :((,Negative
2519,2518,5h + kids makes all ://:(\\\,Negative
2520,2519,People change and it's not always for good :(,Negative
2521,2520,"I'm sure ""@MTNza: @ThapeloMokz It would be sad to see you go Thapelo :( \OP""",Negative
2522,2521,Chocolates and peanuts ...... :(,Negative
2523,2522,Civ 5 just crashed in the middle of a marathon game... :(,Negative
2524,2523,Wooden Mic neh! :(,Negative
2525,2524,That is so embarrassing :( i texted the wrong organization gosh,Negative
2526,2525,lost all the excitement for my birthday :-(,Negative
2527,2526,hate it when people don't text me back :(,Negative
2528,2527,@holaitsali deactivated :(,Negative
2529,2528,“My mouth can’t translate the things my heart says.” :(,Negative
2530,2529,@FontanillaTrish @GwnLndch Today? I don't have :(,Negative
2531,2530,Mine still isn't working wtf? I missed my daily chances and going to miss out on mecha-totems if this keeps up :(,Negative
2532,2531,This feeling.... Miss her badly. :(,Negative
2533,2532,Nak tgk paper townssssss sigh :(,Negative
2534,2533,Too early :(,Negative
2535,2534,"""@ghrxoxo: jokid :((( https://t.co/dOl68YFRe6""oyyy",Negative
2536,2535,i miss being a kid. i can't believe I'm doing adult stuff like paying rent and bills and doing a degree and shit like . the fuck??!?:(,Negative
2537,2536,"@PatriciaPrecios @WilliamEdenDude @PiooooPiolo @MagandiaAdjrani @ipcasongsong @Rapamigz @akosizen tomorrow again, please? :-(",Negative
2538,2537,"“@Johnny_Spacey: @Mandi_Tinker yes, very inconsiderate of them. :(” why???",Negative
2539,2538,Pray for the kids :(,Negative
2540,2539,"wow i miss my long hair , my braces , &amp; softball :( http://t.co/XysuSB0fxK",Negative
2541,2540,and more and more and more anna :(  https://t.co/JxjroN8PcY,Negative
2542,2541,"@extended5H FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative
2543,2542,should i apply for tomcat? :(,Negative
2544,2543,@AgathaChelsea18 Miss You Chel :(,Negative
2545,2544,@jemphillips We don't like the sound of this Jemma :( Try the following network steps: http://t.co/iL86HQ4Uyh &amp; let us know.,Negative
2546,2545,@HeyImBeeYT idk how to use those :(,Negative
2547,2546,@AsdaServiceTeam which is only good if I'm receiving delivery otherwise I have to leave a detailed list of with offers OH needs 2 check :(,Negative
2548,2547,matchy matchy d elsa hair :-(( love u soo much! http://t.co/gySQ6arggu,Negative
2549,2548,@iamsrk please dont postpone it any longer! :( :(,Negative
2550,2549,karin honey i want another vist :(,Negative
2551,2550,I'm gonna get high blood pressure one day lol I'm eating too much unhealthy food :( http://t.co/6i0NhiKivf,Negative
